1704549702,61
1704375515,77
1704478070,69
1704668843,93
1704577107,82
1704223060,93
1704188243,91
1704394684,87
1704182853,66
1704495010,66
1704088175,89
1704184464,81
1704478427,76
1704448123,76
1704617168,79
1704540821,98
1704164396,71
1704183420,66
1704458115,59
1704626228,87
1704428239,84
1704331425,67
1704367372,58
1704642337,50
1704142655,99
1704467024,56
1704463058,55
1704129253,66
1704439228,56
1704347386,91
1704105465,68
1704377646,52
1704384438,62
1704601836,52
1704101087,50
1704189425,86
1704609712,83
1704524152,69
1704671145,96
1704318165,68
1704489440,60
1704474545,66
1704668661,98
1704125425,95
1704294285,58
1704559310,97
1704204711,56
1704331498,77
1704103933,55
1704382459,87
1704294085,53
1704254115,93
1704212045,69
1704246848,92
1704584703,72
1704555535,64
1704229390,58
1704139557,69
1704154393,62
1704200959,90
1704473045,90
1704454989,69
1704270237,61
1704105200,63
1704241599,85
1704347880,89
1704664816,64
1704481055,50
1704461283,79
1704284095,66
1704248915,81
1704264068,61
1704477608,97
1704494221,74
1704343165,95
1704640944,85
1704224176,93
1704339387,76
1704580437,60
1704178625,63
1704271201,61
1704525814,58
1704561949,85
1704558879,85
1704167098,91
1704127063,71
1704118278,85
1704470654,99
1704252170,63
1704633784,63
1704293886,66
1704634387,99
1704326994,60
1704286308,81
1704520045,68
1704461605,88
1704315617,65
1704633611,85
1704604034,92
1704364687,68
1704260523,71
1704547111,94
1704274435,73
1704349654,78
1704270063,92
1704161047,96
1704106025,87
1704499606,88
1704425529,98
1704184488,54
1704405908,70
1704073387,93
1704512250,82
1704270224,74
1704176156,98
1704604359,98
1704608021,50
1704585505,90
1704467156,70
1704644369,86
1704532782,61
1704573821,83
1704299595,54
1704184318,85
1704619724,65
1704103433,79
1704167020,90
1704627947,66
1704346054,75
1704512893,98
1704131066,68
1704482283,75
1704489656,84
1704286272,82
1704399428,78
1704543268,61
1704355256,55
1704516261,78
1704087064,73
1704090558,78
1704498107,81
1704157787,59
1704384871,99
1704407493,74
1704247377,96
1704307396,75
1704188354,62
1704201535,93
1704577410,87
1704129280,65
1704101592,76
1704451400,75
1704412691,87
1704623773,63
1704172505,98
1704356602,73
1704386212,53
1704107569,61
1704631995,98
1704325634,92
1704438922,56
1704532688,60
1704545031,66
1704237520,99
1704365733,82
1704202576,56
1704635864,80
1704282336,90
1704605825,77
1704671008,67
1704652481,88
1704528916,73
1704129021,66
1704103248,57
1704351033,86
1704096372,54
1704377059,54
1704242541,83
1704459322,94
1704398366,93
1704341710,59
1704154371,50
1704369944,70
1704104383,67
1704298665,94
1704560268,87
1704111435,60
1704511871,51
1704619881,51
1704526526,90
1704570660,67
1704325315,84
1704381877,51
1704460860,83
1704355072,78
1704317712,98
1704379841,54
1704226577,50
1704507848,74
1704580504,52
1704565018,96
1704185561,61
1704092420,68
1704649387,58
1704522226,96
1704080100,76
1704528696,53
1704272794,98
1704629160,83
1704322277,89
1704285764,66
1704476237,69
1704631304,80
1704294620,95
1704427799,88
1704358451,88
1704237483,59
1704525927,83
1704120243,92
1704662168,72
1704254484,93
1704489277,85
1704558258,95
1704292845,50
1704306064,58
1704113392,90
1704420156,97
1704257432,60
1704586122,92
1704281373,62
1704433067,56
1704282789,95
1704600863,95
1704449302,62
1704624750,54
1704232774,82
1704210153,88
1704424667,78
1704611742,66
1704429547,70
1704316951,77
1704395588,63
1704239602,72
1704193733,95
1704340867,89
1704430871,64
1704327795,80
1704310508,61
1704209611,54
1704532543,51
1704071633,59
1704258342,81
1704554879,55
1704355044,83
1704559513,80
1704442286,87
1704401076,72
1704407358,88
1704622875,52
1704616471,84
1704402729,86
1704580024,85
1704594299,62
1704302330,54
1704313601,82
1704570774,50
1704244083,62
1704140622,83
1704123962,88
1704158823,58
1704594205,52
1704386915,88
1704380226,50
1704200306,55
1704382489,94
1704628501,57
1704475207,90
1704644373,73
1704069621,70
1704160620,99
1704548995,75
1704463055,84
1704465528,55
1704401694,60
1704548143,84
1704659686,82
1704093097,72
1704342325,91
1704157987,76
1704419477,59
1704069828,84
1704606175,87
1704591379,96
1704643836,60
1704304470,76
1704267101,59
1704233936,82
1704128860,83
1704507692,88
1704108577,59
1704254655,68
1704377106,88
1704284237,96
1704333699,94
1704080019,54
1704518895,90
1704273487,79
1704359037,83
1704476238,98
1704337506,89
1704170701,68
1704125678,58
1704113769,79
1704168404,77
1704328674,95
1704539168,97
1704138517,98
1704277581,87
1704095492,59
1704659776,88
1704431917,73
1704371082,99
1704361523,95
1704560275,80
1704103424,55
1704280930,50
1704111621,67
1704262642,93
1704441681,91
1704407612,56
1704330025,89
1704595584,97
1704579640,76
1704128711,60
1704436549,83
1704462130,88
1704298794,83
1704301849,93
1704452227,60
1704525296,93
1704212491,67
1704462164,66
1704353167,79
1704265440,81
1704303497,72
1704070633,51
1704190750,63
1704391060,62
1704178801,60
1704350364,64
1704311080,58
1704099554,82
1704615935,69
1704477626,84
1704655965,51
1704348140,61
1704353961,90
1704267727,96
1704645546,57
1704435272,77
1704409029,70
1704368915,70
1704658911,69
1704373499,65
1704604482,77
1704446088,94
1704595799,81
1704542682,66
1704381691,69
1704345098,57
1704163084,98
1704549509,71
1704407340,53
1704570394,89
1704483212,54
1704534175,87
1704097302,71
1704321218,96
1704593599,77
1704609736,90
1704372493,85
1704664327,97
1704639626,71
1704193896,81
1704334287,65
1704109913,85
1704504373,98
1704213452,50
1704196421,52
1704339640,62
1704287544,63
1704088262,93
1704315694,94
1704438127,95
1704274796,72
1704508445,94
1704423422,78
1704083997,93
1704125280,54
1704503708,99
1704612803,60
1704644640,98
1704601349,60
1704570651,81
1704512914,63
1704604192,84
1704206828,73
1704190920,79
1704544811,52
1704459230,93
1704193041,61
1704459532,51
1704563504,97
1704392284,53
1704588465,62
1704517047,88
1704274773,62
1704395422,90
1704228852,96
1704169654,52
1704268632,92
1704143372,82
1704260328,93
1704282159,63
1704570829,54
1704222596,81
1704294490,62
1704428723,65
1704505963,52
1704391395,51
1704185135,78
1704361029,62
1704356263,61
1704625417,59
1704468028,81
1704598692,59
1704355091,85
1704179274,72
1704618675,62
1704147622,97
1704605977,93
1704315426,52
1704296072,96
1704378400,76
1704619002,73
1704573465,78
1704536033,53
1704390773,68
1704450744,95
1704129925,72
1704324594,54
1704366945,93
1704131450,56
1704348911,59
1704326225,94
1704488633,65
1704181572,70
1704540049,74
1704159658,88
1704175014,72
1704105325,77
1704494104,97
1704600044,56
1704102671,50
1704621406,67
1704515221,50
1704434007,78
1704213814,80
1704182736,66
1704562390,73
1704664125,81
1704671746,57
1704243790,65
1704304602,94
1704355279,58
1704097085,57
1704511561,99
1704202607,57
1704569713,76
1704111531,81
1704257567,85
1704199259,68
1704311560,76
1704480839,60
1704442061,57
1704445355,82
1704181861,70
1704340712,86
1704602376,50
1704178522,72
1704612305,68
1704076375,61
1704592625,91
1704515202,60
1704586641,71
1704299063,61
1704355347,56
1704580762,77
1704076263,51
1704550211,91
1704336130,78
1704352888,62
1704304549,96
1704365164,63
1704577921,62
1704365515,61
1704372764,98
1704238804,77
1704504643,82
1704511380,84
1704184812,83
1704088698,64
1704114037,92
1704427998,64
1704609521,90
1704207292,75
1704121917,79
1704580255,94
1704306054,90
1704287408,97
1704474881,81
1704574222,62
1704194218,84
1704084299,71
1704373238,91
1704155484,50
1704482149,57
1704108843,59
1704470430,58
1704169050,89
1704583835,95
1704414815,84
1704663784,82
1704546805,88
1704272828,79
1704554020,62
1704115758,75
1704348384,57
1704670915,56
1704200844,97
1704566661,87
1704147476,79
1704487785,68
1704211668,96
1704074741,98
1704468306,58
1704648799,79
1704171146,96
1704330855,83
1704471419,68
1704173836,78
1704402632,85
1704134598,74
1704548682,94
1704482042,72
1704594067,59
1704361083,73
1704331243,89
1704176607,60
1704638714,52
1704322486,70
1704116137,97
1704119973,89
1704316189,71
1704296495,66
1704339599,52
1704309282,77
1704185954,95
1704210908,86
1704620099,99
1704496758,57
1704564953,67
1704174940,54
1704286179,60
1704290987,78
1704610149,57
1704323734,91
1704079800,78
1704071096,76
1704160005,91
1704512845,85
1704553110,58
1704443497,56
1704162641,66
1704326278,66
1704547171,78
1704100441,80
1704095084,51
1704195060,71
1704198742,50
1704184786,61
1704533036,76
1704212408,77
1704077772,67
1704612486,66
1704282735,76
1704425335,91
1704361570,96
1704658458,81
1704265983,76
1704637915,73
1704263199,97
1704616811,63
1704658573,66
1704648394,84
1704645192,94
1704582637,82
1704258325,51
1704538240,60
1704376618,52
1704344951,55
1704569365,71
1704401258,92
1704075257,75
1704399881,57
1704191951,66
1704579860,89
1704606590,54
1704618016,52
1704526303,71
1704482209,79
1704465751,60
1704454471,60
1704434767,53
1704076208,86
1704362743,81
1704341805,52
1704379194,73
1704389476,79
1704498194,70
1704152014,74
1704592242,54
1704512841,58
1704383865,72
1704432006,97
1704141572,50
1704620490,56
1704355907,60
1704623717,57
1704359489,53
1704190675,89
1704640488,81
1704550041,98
1704140211,85
1704109757,83
1704121082,97
1704482611,75
1704581796,81
1704215037,86
1704399703,84
1704221673,75
1704105149,55
1704283657,84
1704273491,50
1704068504,57
1704498981,80
1704233539,62
1704171767,67
1704451876,53
1704454914,99
1704567935,91
1704273534,87
1704396960,77
1704504230,55
1704389636,56
1704497813,84
1704601192,99
1704652637,96
1704070731,66
1704299282,71
1704166325,53
1704305736,72
1704282387,82
1704161250,88
1704419813,76
1704584745,55
1704099705,59
1704379768,71
1704510296,81
1704450651,75
1704132777,71
1704601425,84
1704484267,70
1704455472,87
1704114508,97
1704094686,59
1704287930,79
1704644832,61
1704626739,66
1704453776,61
1704133889,56
1704508002,52
1704160235,89
1704579277,60
1704200422,55
1704269301,86
1704332480,63
1704302022,63
1704308639,83
1704301903,65
1704158576,70
1704377239,71
1704219453,75
1704168717,83
1704649147,55
1704262857,71
1704353023,80
1704661051,99
1704100077,61
1704234927,95
1704093611,85
1704377352,54
1704201554,73
1704554902,81
1704302065,97
1704597101,65
1704504744,68
1704277760,78
1704103870,55
1704250163,79
1704233499,86
1704298310,73
1704149624,99
1704244710,51
1704388762,97
1704076843,63
1704103375,75
1704254724,72
1704526952,90
1704102973,71
1704269348,70
1704217917,53
1704279488,60
1704081166,70
1704393768,88
1704244082,92
1704512351,69
1704121090,54
1704492584,81
1704320892,94
1704595532,50
1704560260,89
1704549000,78
1704306148,65
1704513759,66
1704400576,90
1704075850,90
1704288109,92
1704373040,65
1704099003,89
1704469768,94
1704273600,89
1704308988,92
1704620135,73
1704465792,73
1704449453,63
1704620316,98
1704253389,90
1704227889,62
1704276746,56
1704185717,92
1704135592,88
1704584026,94
1704529641,95
1704096540,78
1704387646,91
1704307157,52
1704628630,85
1704258767,99
1704329859,80
1704257243,89
1704191369,82
1704370005,96
1704641208,94
1704082073,83
1704624589,69
1704584339,50
1704326534,89
1704593503,72
1704449059,92
1704293417,90
1704659774,95
1704429407,95
1704613957,57
1704528800,90
1704278608,88
1704631524,62
1704260005,86
1704295879,97
1704179498,56
1704296246,61
1704479936,91
1704298517,81
1704648869,75
1704294360,71
1704508952,92
1704347567,64
1704420911,63
1704628400,82
1704092267,97
1704117554,50
1704195487,90
1704667257,74
1704609022,96
1704110562,82
1704579323,90
1704652618,90
1704174215,90
1704313748,56
1704126688,59
1704123977,60
1704144000,56
1704441195,83
1704558079,59
1704533374,76
1704575931,75
1704453715,69
1704533631,72
1704447406,56
1704235261,51
1704174219,90
1704340684,55
1704268611,68
1704644771,82
1704593049,69
1704630679,87
1704100044,91
1704413447,72
1704348631,94
1704212254,82
1704357220,88
1704580200,83
1704555126,72
1704180451,53
1704289980,50
1704589280,53
1704312491,87
1704444416,89
1704324599,99
1704413186,83
1704393833,97
1704558383,71
1704585449,72
1704141828,75
1704625462,86
1704504396,74
1704136925,71
1704093654,99
1704662068,57
1704659178,51
1704586226,75
1704420422,71
1704209161,61
1704254496,98
1704561967,53
1704147301,72
1704274729,99
1704380376,81
1704489546,87
1704277115,60
1704403005,54
1704481053,61
1704104621,57
1704075256,94
1704417810,72
1704096107,94
1704108483,92
1704619211,62
1704136655,91
1704572163,96
1704274732,65
1704358245,83
1704562025,56
1704276378,76
1704069601,84
1704370857,56
1704149662,64
1704114087,98
1704140394,76
1704616020,52
1704295916,98
1704274910,85
1704606352,53
1704561337,75
1704454175,89
1704418734,97
1704152658,55
1704348058,70
1704101279,74
1704137782,98
1704475072,66
1704660251,87
1704668381,78
1704435708,53
1704665136,58
1704501785,89
1704211493,52
1704093447,66
1704567039,98
1704631238,71
1704304166,86
1704540769,88
1704535123,55
1704540010,55
1704619674,63
1704370310,89
1704404297,99
1704553829,95
1704106308,99
1704427429,55
1704466600,95
1704650843,89
1704169816,87
1704653035,73
1704439730,86
1704664448,90
1704150778,83
1704663697,89
1704204548,56
1704240510,71
1704241580,90
1704488418,71
1704652823,92
1704290493,81
1704301053,51
1704394432,73
1704096298,95
1704256030,52
1704100017,63
1704652951,53
1704072295,93
1704604066,66
1704100060,65
1704554228,61
1704337384,86
1704521983,64
1704464156,96
1704074207,62
1704313999,66
1704631895,63
1704309172,57
1704291751,66
1704526035,62
1704122201,59
1704077749,56
1704175433,82
1704102563,74
1704391055,99
1704624197,70
1704408198,67
1704178426,84
1704211348,66
1704111638,76
1704243436,57
1704067774,84
1704256218,85
1704564466,90
1704101100,53
1704592560,58
1704414284,86
1704601397,69
1704070373,96
1704464285,50
1704367845,95
1704518727,94
1704622265,91
1704480281,84
1704168547,93
1704567981,63
1704086097,64
1704208108,86
1704572598,95
1704594675,58
1704134346,81
1704450987,58
1704302251,74
1704533175,56
1704137164,69
1704260580,52
1704465033,50
1704543987,97
1704556025,82
1704670168,89
1704600797,81
1704197116,60
1704445533,54
1704428162,89
1704096991,89
1704145041,99
1704391189,69
1704281718,84
1704227566,88
1704439093,73
1704217531,83
1704408390,91
1704595341,87
1704410943,63
1704386541,60
1704124969,94
1704138849,55
1704441832,56
1704386179,99
1704361237,55
1704641507,68
1704544636,93
1704156947,77
1704430906,91
1704662871,78
1704292069,50
1704631999,81
1704602712,96
1704357268,55
1704281292,99
1704600543,75
1704236110,58
1704089662,53
1704117712,52
1704296186,90
1704309343,56
1704353759,87
1704371175,96
1704152435,93
1704649298,84
1704269868,63
1704539673,72
1704363834,75
1704201047,88
1704296825,80
1704595441,76
1704140516,61
1704626066,56
1704299275,51
1704099778,96
1704382981,86
1704115356,99
1704245603,97
1704182800,96
1704619844,59
1704461400,99
1704313571,51
1704351440,78
1704468579,53
1704176466,73
1704155241,92
1704616383,91
1704210542,66
1704656400,78
1704483743,74
1704595485,66
1704393973,62
1704631324,87
1704233856,52
1704317187,75
1704616468,55
1704396734,63
1704193517,67
1704194723,79
1704547211,51
1704458149,55
1704303431,58
1704646029,79
1704177649,70
1704257614,90
1704626067,60
1704391155,97
1704179536,91
1704251855,51
1704389072,51
1704660319,54
1704572413,51
1704602109,59
1704668607,62
1704137986,88
1704270351,87
1704239033,97
1704282412,93
1704251528,66
1704353770,55
1704294376,70
1704404494,86
1704340724,68
1704468852,68
1704649743,61
1704469229,74
1704230227,67
1704560475,50
1704104090,57
1704309381,75
1704483328,56
1704135892,51
1704170312,63
1704518978,51
1704464312,74
1704142996,95
1704306161,58
1704478086,98
1704186549,68
1704223242,55
1704657255,93
1704313524,62
1704348260,74
1704533401,79
1704555064,60
1704216776,89
1704472810,96
1704426030,99
1704160125,67
1704205646,51
1704121981,60
1704483880,98
1704347716,80
1704576717,67
1704440050,50
1704471071,57
1704081848,91
1704508345,70
1704644573,58
1704107093,93
1704665818,58
1704330729,72
1704646580,56
1704304072,84
1704204445,66
1704564602,68
1704236099,90
1704159250,60
1704426254,90
1704629258,97
1704211140,94
1704602163,80
1704109325,92
1704553468,97
1704134993,54
1704327037,93
1704226532,52
1704584237,73
1704275399,76
1704495673,83
1704415204,62
1704417800,60
1704386312,65
1704199050,99
1704109683,82
1704324827,59
1704647188,55
1704489540,53
1704229690,97
1704095609,53
1704508224,82
1704423888,73
1704341348,74
1704521795,80
1704304720,72
1704410337,76
1704237955,51
1704140864,90
1704526314,81
1704108122,87
1704221743,66
1704387119,66
1704631771,68
1704371453,78
1704498651,50
1704238448,94
1704367746,84
1704441165,76
1704469974,83
1704268633,93
1704527273,74
1704374732,97
1704238246,64
1704193033,74
1704186082,80
1704636987,89
1704102252,72
1704527060,94
1704372779,97
1704244556,77
1704565641,55
1704313803,57
1704475464,58
1704332002,70
1704168272,83
1704123233,55
1704215666,83
1704346934,84
1704223236,67
1704517125,81
1704384872,59
1704203579,72
1704073702,73
1704210707,60
1704575117,89
1704277657,93
1704163688,61
1704396701,97
1704271222,84
1704432740,76
1704660587,95
1704215556,82
1704231683,89
1704434483,96
1704548671,72
1704397171,95
1704598715,93
1704510314,65
1704524591,77
1704080365,94
1704603194,58
1704522704,93
1704447540,83
1704264776,51
1704149977,87
1704091916,84
1704152147,55
1704140447,57
1704666747,74
1704411505,64
1704578675,66
1704593939,51
1704572518,67
1704476562,64
1704539984,97
1704070728,87
1704285606,73
1704098209,62
1704250393,68
1704401403,54
1704224565,83
1704525455,78
1704162394,62
1704604802,55
1704652872,54
1704520666,53
1704458750,85
1704491059,88
1704151157,73
1704445560,82
1704157163,74
1704508017,83
1704163941,87
1704637672,86
1704543086,62
1704074090,91
1704243185,92
1704422012,73
1704503414,78
1704432745,89
1704425965,51
1704521792,64
1704384425,55
1704497434,59
1704670396,87
1704585907,60
1704254509,93
1704424388,53
1704536876,59
1704509715,90
1704619493,84
1704568416,83
1704587918,91
1704497500,51
1704140876,74
1704292678,96
1704121477,94
1704566800,91
1704636518,75
1704587141,71
1704411521,75
1704469349,74
1704534493,73
1704634838,61
1704167839,64
1704075176,79
1704421490,80
1704266911,85
1704158634,58
1704217669,74
1704164765,98
1704575278,60
1704285782,73
1704173303,51
1704343690,97
1704484956,94
1704639062,65
1704242790,85
1704228459,96
1704297482,58
1704362482,65
1704538887,97
1704451805,71
1704315794,63
1704616030,75
1704358676,74
1704247665,92
1704089346,91
1704361041,94
1704215478,91
1704587503,81
1704098627,73
1704196535,53
1704475295,78
1704468525,90
1704459439,60
1704571663,78
1704197742,85
1704181863,88
1704671450,99
1704573204,72
1704580346,96
1704452853,65
1704461406,50
1704353050,91
1704157057,96
1704177100,90
1704362375,57
1704632878,97
1704642844,70
1704316476,70
1704261918,75
1704417686,86
1704652523,79
1704081880,56
1704177951,81
1704517622,75
1704373486,57
1704633792,94
1704486422,75
1704619478,81
1704444421,60
1704521453,72
1704371883,99
1704299205,61
1704395256,56
1704347942,70
1704087407,51
1704148625,89
1704211952,67
1704464498,67
1704371578,63
1704587644,64
1704085301,67
1704323792,90
1704666971,81
1704356472,78
1704262027,76
1704219641,64
1704199181,68
1704275900,52
1704500485,91
1704241904,82
1704625575,99
1704196669,80
1704236368,65
1704247640,55
1704598883,70
1704654439,56
1704142198,54
1704390594,93
1704571254,78
1704073676,97
1704397419,84
1704347347,96
1704612857,99
1704578824,55
1704441553,59
1704354813,60
1704090106,80
1704650318,69
1704490183,50
1704556046,92
1704328606,78
1704097067,70
1704511188,75
1704150644,96
1704117773,88
1704246953,53
1704362831,78
1704339770,62
1704362919,59
1704353760,65
1704357835,57
1704478551,78
1704249392,78
1704542283,93
1704568944,88
1704339222,73
1704375015,72
1704552471,63
1704143932,78
1704116465,55
1704125268,97
1704244354,82
1704529474,69
1704611566,76
1704626981,93
1704307941,89
1704211198,53
1704568243,64
1704628026,55
1704559248,89
1704594297,63
1704398474,64
1704327377,63
1704089659,94
1704099956,60
1704223692,71
1704232966,56
1704394231,63
1704280477,94
1704433987,54
1704246848,50
1704472595,68
1704520526,74
1704529671,76
1704214172,91
1704213711,57
1704287782,96
1704528308,55
1704217307,66
1704147554,65
1704609767,75
1704373610,97
1704266893,61
1704511343,79
1704459643,50
1704228196,51
1704543788,94
1704156050,88
1704172763,67
1704270185,58
1704505225,53
1704583349,74
1704368676,61
1704194663,51
1704393414,72
1704312035,85
1704603377,81
1704105592,54
1704416648,54
1704519760,99
1704204792,80
1704205829,84
1704344628,66
1704231102,82
1704484689,92
1704658034,87
1704075617,67
1704359602,84
1704375877,73
1704117501,62
1704457982,79
1704069437,94
1704105912,50
1704262700,58
1704402934,63
1704384478,50
1704416762,78
1704281942,95
1704119717,94
